userName,content,score,at
مستخدم Google,ناس محترمة. بس الأسعار غالبة برجاء إعادة النظر في تسعير,3,2025-03-14 20:19:51
مستخدم Google,ماشاءالله تبارك الله افضل خدمه توصيل مرت علي انصحكم تنزلونه وانتو مغمضين,5,2025-03-14 20:03:28
مستخدم Google,برنامج حلو و سريع ❤️,5,2025-03-14 18:53:18
مستخدم Google,جميل,5,2025-03-14 18:20:54
مستخدم Google,جدن جميل,5,2025-03-14 18:03:19
مستخدم Google,تأخير بشكل جنوني والطلب ثلج ماينوكل محد اكله وبالاخير يعوضوني بقيمه التوصيل فقط,1,2025-03-14 17:08:20
مستخدم Google,رائع كثير,5,2025-03-14 17:02:46
مستخدم Google,ممتاز,5,2025-03-14 17:02:13
مستخدم Google,احسن انه ما اروح المطعم واروح اجيب الاشياء,5,2025-03-14 17:02:00
مستخدم Google,ليش ماكو توصيل لمنطقة الزعفرانية,1,2025-03-14 16:54:21
مستخدم Google,رايق,5,2025-03-14 16:00:50
مستخدم Google,جميل,5,2025-03-14 15:56:05
مستخدم Google,💗,5,2025-03-14 15:35:23
مستخدم Google,متجر فيه كل مستلزمات الحياة شكرا لكم,5,2025-03-14 11:24:18
مستخدم Google,توب,5,2025-03-14 08:55:42
مستخدم Google,اتصلح بعدها بفترة 👍,5,2025-03-14 06:58:40
مستخدم Google,احلى ناس بتفهم وتسهل الموضوع,5,2025-03-14 01:56:32
مستخدم Google,انه تطبيق رائع وجميل ويسهل عليك الطلب,5,2025-03-14 01:13:24
مستخدم Google,شركة نصابه ادوني عرض علي (طلبات مرت) مينفعش علي مكان تاني - كل لما اطلب أوردر واحط كود الخصم (طلبات مرت) يكنسلو الاوردر ويرفضوه اعمل أوردر تاني يرفضوه - كلمت خدمة العملاء وكل الي هما بيقولو عليه كلام هندله واكتر رد مستفز اتقالي (خلاص اطلب الاوردر الي انت عايزه بس من غير كود الخصم) بقله طاب كود الخصم (قالي هما مش عايزين يعملو بالخصم) فقلتله طاب ايه لازمت الخصم دا طالما المكان بش بيعترف بيه (قالي للاسف مفيش حاجه بايدي اعملها ) شركه فاشله بمعني الكلمه,1,2025-03-14 01:12:42
مستخدم Google,تجربة رائعة ❤🌹😍,5,2025-03-14 00:42:39
مستخدم Google,👍🏽👍🏽ممتاز,3,2025-03-14 00:07:27
مستخدم Google,ممتاذ,5,2025-03-13 23:43:13
مستخدم Google,تحسن مستمر ، شكرآ لكم,5,2025-03-13 23:14:21
مستخدم Google,ابلكيشن بجد ممتاز,5,2025-03-13 22:49:45
مستخدم Google,بيجيب الاكل سوخن,5,2025-03-13 22:30:55
مستخدم Google,طلبات روعه مميز ه في الخدمه عن غيرها ممتاز كل معحب فيه,5,2025-03-13 22:29:32
مستخدم Google,جيد جدا بالإمارات لكن اتمنى بالعراق يتطور أكثر,4,2025-03-13 22:11:48
مستخدم Google,تحفه,5,2025-03-13 22:04:49
مستخدم Google,انصحكم انصحكم تحملوه ول توصيل مجاني في كثير موصفات مااقدر اوصفلكم نزلو وشوفو بنفسكم,5,2025-03-13 20:51:40
مستخدم Google,الاكل يوصل بارد غير هذا مزايا البرو سيئة جداً لا انصح فيه اهو لما تطلب ب3 يصير مجاني التوصيل بس اذا تستخدم قسيمة تخفيض وتبي التوصيل مجاني لازم تطلب ب 4.5 هل يحسبون العميل غبي ولا شنو؟,1,2025-03-13 20:48:13
مستخدم Google,مقرفين وخدمة العملاء سالبين بطريقة بشعة والاوردرز بتتلغي بمزاجهم ابلكيشن مقرف,1,2025-03-13 20:42:29
مستخدم Google,تطبيق سيئ جدا لا يشتمل التوصيل في منطقتي ولا يتم تحميل الصفحات اسم المنطقة حي الطليعة,1,2025-03-13 20:27:48
مستخدم Google,جميل جدا بصراحة,5,2025-03-13 20:18:29
مستخدم Google,خدمة التوصيل ممتازة مبيتأخروش بس اتمنى تقللوا سعر التوصيل شويه و شكرا على الخدمة الممتازة,5,2025-03-13 19:48:52
مستخدم Google,ممتاز,5,2025-03-13 19:23:35
مستخدم Google,تم حذف البرنامج واختيار تطبيق اخر وشكرا في حالة اعلام الناس انه في خصومات على الوجبات نكتشف انه اغلى عن الايام العادية اتمنى التركيز على هاذي العروض,1,2025-03-13 17:32:17
مستخدم Google,تطبيق زباله بعملش خصم,1,2025-03-13 17:25:58
مستخدم Google,جميل جداً جداً جداً,5,2025-03-13 17:19:47
مستخدم Google,♥️,5,2025-03-13 16:38:01
مستخدم Google,رائعين,5,2025-03-13 16:32:46
مستخدم Google,هايل جدا,5,2025-03-13 16:16:33
مستخدم Google,ممتاز فعلاً,4,2025-03-13 15:55:11
مستخدم Google,سريع ومريح جدآ,5,2025-03-13 15:40:41
مستخدم Google,كويس,5,2025-03-13 15:36:35
مستخدم Google,تطبيق اكثر من رائع من حيث تعدد خيارات المطاعم و سرعة التوصيل و راقي التعامل..,5,2025-03-13 15:36:25
مستخدم Google,ممتازة,5,2025-03-13 15:33:04
مستخدم Google,افضل تطبيق بالعالم,5,2025-03-13 12:42:07
مستخدم Google,تطبيق اكثر من رائع وخدمة ممتازة وخصومات رائعة,5,2025-03-13 12:12:20
مستخدم Google,تطبيق جميل,5,2025-03-13 11:02:52
مستخدم Google,تجربه لطيفه,4,2025-03-13 09:41:49
مستخدم Google,ولله انه احسن تطبيق,5,2025-03-13 08:54:12
مستخدم Google,برنامج جميل جداً,5,2025-03-13 05:46:59
مستخدم Google,ممتاز,5,2025-03-13 02:54:47
مستخدم Google,تطبيق سيء جدا يتم أخذ ضريبة أكثر من 30% لاكن بدون التطبيق لا يوجد ضرائب السعر فى المطعم ارخص بمراحل,1,2025-03-13 01:03:57
مستخدم Google,جيد جدا,5,2025-03-13 00:56:38
مستخدم Google,التطبيق مش راضي يحدد اللوكيشن بتاعي بجد حاجه وحشه اوي,1,2025-03-13 00:51:15
مستخدم Google,جدا جميلا,1,2025-03-13 00:20:56
مستخدم Google,جيده,5,2025-03-13 00:05:52
مستخدم Google,ممتازه,5,2025-03-12 22:06:56
مستخدم Google,لزيزه,5,2025-03-12 20:32:20
مستخدم Google,👍,5,2025-03-12 20:23:15
مستخدم Google,برنامج توصيل سريع,5,2025-03-12 20:12:46
مستخدم Google,ناس محترمين,4,2025-03-12 20:01:01
مستخدم Google,خصومات قليله واحيانا عندما اضع الكود لايقبل الخصم واضطر دفع مبلغ كامل اضافه إلى أن عند طلب من ماركت هايبر حدث خطاء أكثر من مره ولم يتم ارجاع اي شي او استبداله بحسابي لكن سرعه في تنفيذ الطلب ممتازه وأخلاق الموضفين رائعه ويضم مطاعم كثيره,4,2025-03-12 18:07:56
مستخدم Google,تطبيق زباله اتمني محدش ينزلون الاكل بييجي بارد ومعامله الديلفري مش كويسه وشويه تناكه علي العميل ومفيش استرجاع الطلب هتستلم يعني هتستلم هيا تناحه اكنهم مش لاقين حد يشتري من عندهم اصلا,1,2025-03-12 17:52:45
مستخدم Google,لصوص,1,2025-03-12 16:37:10
مستخدم Google,ضريبه الطلبات عاليه جدا,4,2025-03-12 16:18:18
مستخدم Google,رائع جدا انصح به بشدة,5,2025-03-12 16:15:53
مستخدم Google,اشكر مخترع التطبيق 😍😍🤩🤩🥰💗💓💕,5,2025-03-12 16:01:26
مستخدم Google,صراحة حاجة استفزازية جدا مانعين نعمل اوردر من خلال الموقع والتطبيق كتير اوي بيبقي فيه مشاكل ومنعرفش نكمل الاوردر المفروض الخيارين يكونوا متاحين طالما فيه مشاكل لو استمر الوضع كده اكيد مش هفكر استخدم التطبيق تاني,3,2025-03-12 15:36:32
مستخدم Google,حلو,5,2025-03-12 15:20:37
مستخدم Google,ممتاز,5,2025-03-12 15:11:31
مستخدم Google,تطبيق ممتاز جدا جدا و سهل الاستعمال و سريع التوصيل,5,2025-03-12 10:12:39
مستخدم Google,شكرا,5,2025-03-11 23:53:07
مستخدم Google,بالتوفيق,5,2025-03-11 23:52:26
مستخدم Google,Good,5,2025-03-11 23:51:10
مستخدم Google,تطبيق رائع ماشاءالله,5,2025-03-11 22:15:45
مستخدم Google,برنامج مفيد اوي ومنقذ بس ياريت يدخلو مطعم حمزاوي😅🩷🩷,5,2025-03-11 22:02:45
مستخدم Google,اسرع توصيل,5,2025-03-11 21:49:10
مستخدم Google,ممتاز,5,2025-03-11 21:03:43
مستخدم Google,دائما يتاخرو بالتوصيل,1,2025-03-11 20:58:09
مستخدم Google,أنا هحذف حسابي لديكم نصيحه محدش يحط فيزه في التطبيق ده لأنهم النهارده سحبو مبلغ من الفيزا وانا مطلبتش اى حاجه عيب عليكم ده احنا في شهر رمضان اتقو ربنا حسبنا الله ونعم الوكيل مش مسمحاكم حسبنا الله ونعم الوكيل,1,2025-03-11 20:51:56
مستخدم Google,تطبيق اكل ممتاز انصحكم فيه👍❤️‍🔥,5,2025-03-11 20:39:31
مستخدم Google,ضريبة المبيعات كبيرة,1,2025-03-11 20:39:10
مستخدم Google,ممتاز والاسعار معقوله,5,2025-03-11 19:19:05
مستخدم Google,ممتاز,5,2025-03-11 18:37:46
مستخدم Google,ما في توصيل لجميع المحافظات,1,2025-03-11 18:33:09
مستخدم Google,التطبيق بيعطل بسبب الضغط و مش بيكمل عملية الطلب,1,2025-03-11 18:24:03
مستخدم Google,جميل,5,2025-03-11 18:19:57
مستخدم Google,جامد ولما اتحدث بقا منظم اكتر و فيي كل المطاعمو بيكسب نقط و كوبونات بس ياريت يحطو مطعم كلام اند كلوز❤️,5,2025-03-11 17:55:09
مستخدم Google,مفيد وعملي ومناسب للبيت,5,2025-03-11 16:39:54
مستخدم Google,جميل جدا,5,2025-03-11 16:39:33
مستخدم Google,ارقى تطبيق,5,2025-03-11 16:38:37
مستخدم Google,تطبيق لتوصيل الطعام ممتاز واكثر من ممتاز,5,2025-03-11 16:38:13
مستخدم Google,خوش خصومات بس الدعم بطيء,4,2025-03-11 16:13:50
مستخدم Google,ممتاز,5,2025-03-11 16:08:58
مستخدم Google,ممتاز,5,2025-03-11 14:58:53
مستخدم Google,سواقينهم يبالهم إعادة تدريب ( الاغلب ) تهور مب طبيعي وفوق هذا اشوف اكثر من واحد منهم يعدل لوكيشن الطلبات وهو يسوق دراجه !!!,1,2025-03-11 13:35:39
مستخدم Google,فين منطقة المطريه عيب والله ملقيش المطريه,1,2025-03-11 13:29:46
مستخدم Google,جميل جدا انصح فيه ،ممتاز✨️💖,5,2025-03-11 13:12:41
مستخدم Google,ممتاز ويلبى كافة الاحتياجات ،،، الخدمه فيه ممتازه,5,2025-03-11 12:26:07
مستخدم Google,التطبيق وحش💩 جدا جدا جدا جدا كل اما اجى احدد عنوان التوصيل مش بينفع و يقول تأكيد من العنوان العنوان. ليس على الخريطه ازاى أمال انا عايشه فى كوكب زموردا 🙂,1,2025-03-11 03:05:33
مستخدم Google,Wow,5,2025-03-11 03:00:55
مستخدم Google,ممتازه,5,2025-03-11 02:47:43
مستخدم Google,طعامه لذيذ,5,2025-03-11 02:10:15
مستخدم Google,لا يتم تطبيق القسائم الخارجية بسهولة. تطبيق ناقص و مش منظم,3,2025-03-11 00:49:07
مستخدم Google,سريع,5,2025-03-11 00:48:37
مستخدم Google,الاوردر دايما يجي فيه مشاكل يا ناقص يا مدلوق يا يلغي الاوردر لوحدو و بعدين حد من الشركه يكلمك و يبلغلك بكل بجاحه و اذا كان عجبك,1,2025-03-11 00:44:53
مستخدم Google,ابداع والله,5,2025-03-11 00:25:23
مستخدم Google,سريع ومريح,5,2025-03-10 23:50:40
مستخدم Google,احسن مطعم,5,2025-03-10 23:44:41
مستخدم Google,ممتاز وعروضه ممتازة,5,2025-03-10 23:31:37
مستخدم Google,طلبت توصيل ولم يأتيني الطلب لخدمة التطبيق السيئة مع الآسف,1,2025-03-10 23:12:32
مستخدم Google,التطبيق سيء جدا جدا,1,2025-03-10 23:05:34
مستخدم Google,روعه,5,2025-03-10 22:56:16
مستخدم Google,مساعد جداااا,5,2025-03-10 22:43:01
مستخدم Google,خرافيه,5,2025-03-10 22:36:41
مستخدم Google,ممتاز وسهل الاستخدام,4,2025-03-10 22:30:16
مستخدم Google,ابليكشن جميل,5,2025-03-10 22:29:34
مستخدم Google,تحفه,5,2025-03-10 22:15:37
مستخدم Google,تجربه ممتازه ياريت يبعتولي علي طول خصم,5,2025-03-10 21:45:12
مستخدم Google,ممتاز,5,2025-03-10 21:30:46
مستخدم Google,نايس,5,2025-03-10 20:16:58
مستخدم Google,صعب التعامل,1,2025-03-10 20:02:05
مستخدم Google,ممتاز,5,2025-03-10 19:48:39
مستخدم Google,جيد,3,2025-03-10 19:10:04
مستخدم Google,ممتازة,5,2025-03-10 18:41:08
مستخدم Google,تحفة,5,2025-03-10 17:21:02
مستخدم Google,تطبيق رائع ومفيد و بيوفر كتير😍😍,5,2025-03-10 16:55:55
مستخدم Google,كل شيء غالي به جدا,1,2025-03-10 16:50:19
مستخدم Google,جامد جداااا,5,2025-03-10 16:41:22
